customer_id,purchase_amount,quantity
25020,119,10
25021,120,1
25022,121,2
25023,122,3
25024,123,4
25025,124,5
25026,125,6
25027,126,7
25028,127,8
25029,128,9
25030,129,10
25031,130,1
25032,131,2
25033,132,3
25034,133,4
25035,134,5
25036,135,6
25037,136,7
25038,137,8
25039,138,9
25040,139,10
25041,140,1
25042,141,2
25043,142,3
25044,143,4
25045,144,5
25046,145,6
25047,146,7
25048,147,8
25049,148,9
25050,149,10
25051,150,1
25052,151,2
25053,152,3
25054,153,4
25055,154,5
25056,155,6
25057,156,7
25058,157,8
25059,158,9
25060,159,10
25061,160,1
25062,161,2
25063,162,3
25064,163,4
25065,164,5
25066,165,6
25067,166,7
25068,167,8
25069,168,9
25070,169,10
25071,170,1
25072,171,2
25073,172,3
25074,173,4
25075,174,5
25076,175,6
25077,176,7
25078,177,8
25079,178,9
25080,179,10
25081,180,1
25082,181,2
25083,182,3
25084,183,4
25085,184,5
25086,185,6
25087,186,7
25088,187,8
25089,188,9
25090,189,10
25091,190,1
25092,191,2
25093,192,3
25094,193,4
25095,194,5
25096,195,6
25097,196,7
25098,197,8
25099,198,9
25100,199,10
25101,200,1
25102,201,2
25103,202,3
25104,203,4
25105,204,5
25106,205,6
25107,206,7
25108,207,8
25109,208,9
25110,209,10
25111,210,1
25112,211,2
25113,212,3
25114,213,4
25115,214,5
25116,215,6
25117,216,7
25118,217,8
25119,218,9
25120,219,10
25121,220,1
25122,221,2
25123,222,3
25124,223,4
25125,224,5
25126,225,6
25127,226,7
25128,227,8
25129,228,9
25130,229,10
25131,230,1
25132,231,2
25133,232,3
25134,233,4
25135,234,5
25136,235,6
25137,236,7
25138,237,8
25139,238,9
25140,239,10
25141,240,1
25142,241,2
25143,242,3
25144,243,4
25145,244,5
25146,245,6
25147,246,7
25148,247,8
25149,248,9
25150,249,10
25151,250,1
25152,251,2
25153,252,3
25154,253,4
25155,254,5
25156,255,6
25157,256,7
25158,257,8
25159,258,9
25160,259,10
25161,260,1
25162,261,2
25163,262,3
25164,263,4
25165,264,5
25166,265,6
25167,266,7
25168,267,8
25169,268,9
25170,269,10
25171,270,1
25172,271,2
25173,272,3
25174,273,4
25175,274,5
25176,275,6
25177,276,7
25178,277,8
25179,278,9
25180,279,10
25181,280,1
25182,281,2
25183,282,3
25184,283,4
25185,284,5
25186,285,6
25187,286,7
25188,287,8
25189,288,9
25190,289,10
25191,290,1
25192,291,2
25193,292,3
25194,293,4
25195,294,5
25196,295,6
25197,296,7
25198,297,8
25199,298,9
25200,299,10
25201,300,1
25202,301,2
25203,302,3
25204,303,4
25205,304,5
25206,305,6
25207,306,7
25208,307,8
25209,308,9
25210,309,10
25211,310,1
25212,311,2
25213,312,3
25214,313,4
25215,314,5
25216,315,6
25217,316,7
25218,317,8
25219,318,9
25220,319,10
25221,320,1
25222,321,2
25223,322,3
25224,323,4
25225,324,5
25226,325,6
25227,326,7
25228,327,8
25229,328,9
25230,329,10
25231,330,1
25232,331,2
25233,332,3
25234,333,4
25235,334,5
25236,335,6
25237,336,7
25238,337,8
25239,338,9
25240,339,10
25241,340,1
25242,341,2
25243,342,3
25244,343,4
25245,344,5
25246,345,6
25247,346,7
25248,347,8
25249,348,9
25250,349,10
25251,350,1
25252,351,2
25253,352,3
25254,353,4
25255,354,5
25256,355,6
25257,356,7
25258,357,8
25259,358,9
25260,359,10
25261,360,1
25262,361,2
25263,362,3
25264,363,4
25265,364,5
25266,365,6
25267,366,7
25268,367,8
25269,368,9
25270,369,10
25271,370,1
25272,371,2
25273,372,3
25274,373,4
25275,374,5
25276,375,6
25277,376,7
25278,377,8
25279,378,9
25280,379,10
25281,380,1
25282,381,2
25283,382,3
25284,383,4
25285,384,5
25286,385,6
25287,386,7
25288,387,8
25289,388,9
25290,389,10
25291,390,1
25292,391,2
25293,392,3
25294,393,4
25295,394,5
25296,395,6
25297,396,7
25298,397,8
25299,398,9
25300,399,10
25301,400,1
25302,401,2
25303,402,3
25304,403,4
25305,404,5
25306,405,6
25307,406,7
25308,407,8
25309,408,9
25310,409,10
25311,410,1
25312,411,2
25313,412,3
25314,413,4
25315,414,5
25316,415,6
25317,416,7
25318,417,8
25319,418,9
25320,419,10
25321,420,1
25322,421,2
25323,422,3
25324,423,4
25325,424,5
25326,425,6
25327,426,7
25328,427,8
25329,428,9
25330,429,10
25331,430,1
25332,431,2
25333,432,3
25334,433,4
25335,434,5
25336,435,6
25337,436,7
25338,437,8
25339,438,9
25340,439,10
25341,440,1
25342,441,2
25343,442,3
25344,443,4
25345,444,5
25346,445,6
25347,446,7
25348,447,8
25349,448,9
25350,449,10
25351,450,1
25352,451,2
25353,452,3
25354,453,4
25355,454,5
25356,455,6
25357,456,7
25358,457,8
25359,458,9
25360,459,10
25361,460,1
25362,461,2
25363,462,3
25364,463,4
25365,464,5
25366,465,6
25367,466,7
25368,467,8
25369,468,9
25370,469,10
25371,470,1
25372,471,2
25373,472,3
25374,473,4
25375,474,5
25376,475,6
25377,476,7
25378,477,8
25379,478,9
25380,479,10
25381,480,1
25382,481,2
25383,482,3
25384,483,4
25385,484,5
25386,485,6
25387,486,7
25388,487,8
25389,488,9
25390,489,10
25391,490,1
25392,491,2
25393,492,3
25394,493,4
25395,494,5
25396,495,6
25397,496,7
25398,497,8
25399,498,9
25400,499,10
25401,500,1
25402,501,2
25403,502,3
25404,503,4
25405,504,5
25406,505,6
25407,506,7
25408,507,8
25409,508,9
25410,509,10
25411,510,1
25412,511,2
25413,512,3
25414,513,4
25415,514,5
25416,515,6
25417,516,7
25418,517,8
25419,518,9
25420,519,10
25421,520,1
25422,521,2
25423,522,3
25424,523,4
25425,524,5
25426,525,6
25427,526,7
25428,527,8
25429,528,9
25430,529,10
25431,530,1
25432,531,2
25433,532,3
25434,533,4
25435,534,5
25436,535,6
25437,536,7
25438,537,8
25439,538,9
25440,539,10
25441,540,1
25442,541,2
25443,542,3
25444,543,4
25445,544,5
25446,545,6
25447,546,7
25448,547,8
25449,548,9
25450,549,10
25451,550,1
25452,551,2
25453,552,3
25454,553,4
25455,554,5
25456,555,6
25457,556,7
25458,557,8
25459,558,9
25460,559,10
25461,560,1
25462,561,2
25463,562,3
25464,563,4
25465,564,5
25466,565,6
25467,566,7
25468,567,8
25469,568,9
25470,569,10
25471,570,1
25472,571,2
25473,572,3
25474,573,4
25475,574,5
25476,575,6
25477,576,7
25478,577,8
25479,578,9
25480,579,10
25481,580,1
25482,581,2
25483,582,3
25484,583,4
25485,584,5
25486,585,6
25487,586,7
25488,587,8
25489,588,9
25490,589,10
25491,590,1
25492,591,2
25493,592,3
25494,593,4
25495,594,5
25496,595,6
25497,596,7
25498,597,8
25499,598,9
25500,599,10
25501,600,1
25502,601,2
25503,602,3
25504,603,4
25505,604,5
25506,605,6
25507,606,7
25508,607,8
25509,608,9
25510,609,10
25511,610,1
25512,611,2
25513,612,3
25514,613,4
25515,614,5
25516,615,6
25517,616,7
25518,617,8
25519,618,9
25520,619,10
25521,620,1
25522,621,2
25523,622,3
25524,623,4
25525,624,5
25526,625,6
25527,626,7
25528,627,8
25529,628,9
25530,629,10
25531,630,1
25532,631,2
25533,632,3
25534,633,4
25535,634,5
25536,635,6
25537,636,7
25538,637,8
25539,638,9
25540,639,10
25541,640,1
25542,641,2
25543,642,3
25544,643,4
25545,644,5
25546,645,6
25547,646,7
25548,647,8
25549,648,9
25550,649,10
25551,650,1
25552,651,2
25553,652,3
25554,653,4
25555,654,5
25556,655,6
25557,656,7
25558,657,8
25559,658,9
25560,659,10
25561,660,1
25562,661,2
25563,662,3
25564,663,4
25565,664,5
25566,665,6
25567,666,7
25568,667,8
25569,668,9
25570,669,10
25571,670,1
25572,671,2
25573,672,3
25574,673,4
25575,674,5
25576,675,6
25577,676,7
25578,677,8
25579,678,9
25580,679,10
25581,680,1
25582,681,2
25583,682,3
25584,683,4
25585,684,5
25586,685,6
25587,686,7
25588,687,8
25589,688,9
25590,689,10
25591,690,1
25592,691,2
25593,692,3
25594,693,4
25595,694,5
25596,695,6
25597,696,7
25598,697,8
25599,698,9
25600,699,10
25601,700,1
25602,701,2
25603,702,3
25604,703,4
25605,704,5
25606,705,6
25607,706,7
25608,707,8
25609,708,9
25610,709,10
25611,710,1
25612,711,2
25613,712,3
25614,713,4
25615,714,5
25616,715,6
25617,716,7
25618,717,8
25619,718,9
25620,719,10
25621,720,1
25622,721,2
25623,722,3
25624,723,4
25625,724,5
25626,725,6
25627,726,7
25628,727,8
25629,728,9
25630,729,10
25631,730,1
25632,731,2
25633,732,3
25634,733,4
25635,734,5
25636,735,6
25637,736,7
25638,737,8
25639,738,9
25640,739,10
25641,740,1
25642,741,2
25643,742,3
25644,743,4
25645,744,5
25646,745,6
25647,746,7
25648,747,8
25649,748,9
25650,749,10
25651,750,1
25652,751,2
25653,752,3
25654,753,4
25655,754,5
25656,755,6
25657,756,7
25658,757,8
25659,758,9
25660,759,10
25661,760,1
25662,761,2
25663,762,3
25664,763,4
25665,764,5
25666,765,6
25667,766,7
25668,767,8
25669,768,9
25670,769,10
25671,770,1
25672,771,2
25673,772,3
25674,773,4
25675,774,5
25676,775,6
25677,776,7
25678,777,8
25679,778,9
25680,779,10
25681,780,1
25682,781,2
25683,782,3
25684,783,4
25685,784,5
25686,785,6
25687,786,7
25688,787,8
25689,788,9
25690,789,10
25691,790,1
25692,791,2
25693,792,3
25694,793,4
25695,794,5
25696,795,6
25697,796,7
25698,797,8
25699,798,9
25700,799,10
25701,800,1
25702,801,2
25703,802,3
25704,803,4
25705,804,5
25706,805,6
25707,806,7
25708,807,8
25709,808,9
25710,809,10
25711,810,1
25712,811,2
25713,812,3
25714,813,4
25715,814,5
25716,815,6
25717,816,7
25718,817,8
25719,818,9
25720,819,10
25721,820,1
25722,821,2
25723,822,3
25724,823,4
25725,824,5
25726,825,6
25727,826,7
25728,827,8
25729,828,9
25730,829,10
25731,830,1
25732,831,2
25733,832,3
25734,833,4
25735,834,5
25736,835,6
25737,836,7
25738,837,8
25739,838,9
25740,839,10
25741,840,1
25742,841,2
25743,842,3
25744,843,4
25745,844,5
25746,845,6
25747,846,7
25748,847,8
25749,848,9
25750,849,10
25751,850,1
25752,851,2
25753,852,3
25754,853,4
25755,854,5
25756,855,6
25757,856,7
25758,857,8
25759,858,9
25760,859,10
25761,860,1
25762,861,2
25763,862,3
25764,863,4
25765,864,5
25766,865,6
25767,866,7
25768,867,8
25769,868,9
25770,869,10
25771,870,1
25772,871,2
25773,872,3
25774,873,4
25775,874,5
25776,875,6
25777,876,7
25778,877,8
25779,878,9
25780,879,10
25781,880,1
25782,881,2
25783,882,3
25784,883,4
25785,884,5
25786,885,6
25787,886,7
25788,887,8
25789,888,9
25790,889,10
25791,890,1
25792,891,2
25793,892,3
25794,893,4
25795,894,5
25796,895,6
25797,896,7
25798,897,8
25799,898,9
25800,899,10
25801,900,1
25802,901,2
25803,902,3
25804,903,4
25805,904,5
25806,905,6
25807,906,7
25808,907,8
25809,908,9
25810,909,10
25811,910,1
25812,911,2
25813,912,3
25814,913,4
25815,914,5
25816,915,6
25817,916,7
25818,917,8
25819,918,9
25820,919,10
25821,920,1
25822,921,2
25823,922,3
25824,923,4
25825,924,5
25826,925,6
25827,926,7
25828,927,8
25829,928,9
25830,929,10
25831,930,1
25832,931,2
25833,932,3
25834,933,4
25835,934,5
25836,935,6
25837,936,7
25838,937,8
25839,938,9
25840,939,10
25841,940,1
25842,941,2
25843,942,3
25844,943,4
25845,944,5
25846,945,6
25847,946,7
25848,947,8
25849,948,9
25850,949,10
25851,950,1
25852,951,2
25853,952,3
25854,953,4
25855,954,5
25856,955,6
25857,956,7
25858,957,8
25859,958,9
25860,959,10
25861,960,1
25862,961,2
25863,962,3
25864,963,4
25865,964,5
25866,965,6
25867,966,7
25868,967,8
25869,968,9
25870,969,10
25871,970,1
25872,971,2
25873,972,3
25874,973,4
25875,974,5
25876,975,6
25877,976,7
25878,977,8
25879,978,9
25880,979,10
25881,980,1
25882,981,2
25883,982,3
25884,983,4
25885,984,5
25886,985,6
25887,986,7
25888,987,8
25889,988,9
25890,989,10
25891,990,1
25892,991,2
25893,992,3
25894,993,4
25895,994,5
25896,995,6
25897,996,7
25898,997,8
25899,998,9
25900,999,10
25901,1000,1
25902,1001,2
25903,1002,3
25904,1003,4
25905,1004,5
25906,1005,6
25907,1006,7
25908,1007,8
25909,1008,9
25910,1009,10
25911,1010,1
25912,1011,2
25913,1012,3
25914,1013,4
25915,1014,5
25916,1015,6
25917,1016,7
25918,1017,8
25919,1018,9
25920,1019,10
25921,1020,1
25922,1021,2
25923,1022,3
25924,1023,4
25925,1024,5
25926,1025,6
25927,1026,7
25928,1027,8
25929,1028,9
25930,1029,10
25931,1030,1
25932,1031,2
25933,1032,3
25934,1033,4
25935,1034,5
25936,1035,6
25937,1036,7
25938,1037,8
25939,1038,9
25940,1039,10
25941,1040,1
25942,1041,2
25943,1042,3
25944,1043,4
25945,1044,5
25946,1045,6
25947,1046,7
25948,1047,8
25949,1048,9
25950,1049,10
25951,1050,1
25952,1051,2
25953,1052,3
25954,1053,4
25955,1054,5
25956,1055,6
25957,1056,7
25958,1057,8
25959,1058,9
25960,1059,10
25961,1060,1
25962,1061,2
25963,1062,3
25964,1063,4
25965,1064,5
25966,1065,6
25967,1066,7
25968,1067,8
25969,1068,9
25970,1069,10
25971,1070,1
25972,1071,2
25973,1072,3
25974,1073,4
25975,1074,5
25976,1075,6
25977,1076,7
25978,1077,8
25979,1078,9
25980,1079,10
25981,1080,1
25982,1081,2
25983,1082,3
25984,1083,4
25985,1084,5
25986,1085,6
25987,1086,7
25988,1087,8
25989,1088,9
25990,1089,10
25991,1090,1
25992,1091,2
25993,1092,3
25994,1093,4
25995,1094,5
25996,1095,6
25997,1096,7
25998,1097,8
25999,1098,9
26000,1099,10
26001,100,1
26002,101,2
26003,102,3
26004,103,4
26005,104,5
26006,105,6
26007,106,7
26008,107,8
26009,108,9
26010,109,10
26011,110,1
26012,111,2
26013,112,3
26014,113,4
26015,114,5
26016,115,6
26017,116,7
26018,117,8
26019,118,9
26020,119,10
26021,120,1
26022,121,2
26023,122,3
26024,123,4
26025,124,5
26026,125,6
26027,126,7
26028,127,8
26029,128,9
26030,129,10
26031,130,1
26032,131,2
26033,132,3
26034,133,4
26035,134,5
26036,135,6
26037,136,7
26038,137,8
26039,138,9
26040,139,10
26041,140,1
26042,141,2
26043,142,3
26044,143,4
26045,144,5
26046,145,6
26047,146,7
26048,147,8
26049,148,9
26050,149,10
26051,150,1
26052,151,2
26053,152,3
26054,153,4
26055,154,5
26056,155,6
26057,156,7
26058,157,8
26059,158,9
26060,159,10
26061,160,1
26062,161,2
26063,162,3
26064,163,4
26065,164,5
26066,165,6
26067,166,7
26068,167,8
26069,168,9
26070,169,10
26071,170,1
26072,171,2
26073,172,3
26074,173,4
26075,174,5
26076,175,6
26077,176,7
26078,177,8
26079,178,9
26080,179,10
26081,180,1
26082,181,2
26083,182,3
26084,183,4
26085,184,5
26086,185,6
26087,186,7
26088,187,8
26089,188,9
26090,189,10
26091,190,1
26092,191,2
26093,192,3
26094,193,4
26095,194,5
26096,195,6
26097,196,7
26098,197,8
26099,198,9
26100,199,10
26101,200,1
26102,201,2
26103,202,3
26104,203,4
26105,204,5
26106,205,6
26107,206,7
26108,207,8
26109,208,9
26110,209,10
26111,210,1
26112,211,2
26113,212,3
26114,213,4
26115,214,5
26116,215,6
26117,216,7
26118,217,8
26119,218,9
26120,219,10
26121,220,1
26122,221,2
26123,222,3
26124,223,4
26125,224,5
26126,225,6
26127,226,7
26128,227,8
26129,228,9
26130,229,10
26131,230,1
26132,231,2
26133,232,3
26134,233,4
26135,234,5
26136,235,6
26137,236,7
26138,237,8
26139,238,9
26140,239,10
26141,240,1
26142,241,2
26143,242,3
26144,243,4
26145,244,5
26146,245,6
26147,246,7
26148,247,8
26149,248,9
26150,249,10
26151,250,1
26152,251,2
26153,252,3
26154,253,4
26155,254,5
26156,255,6
26157,256,7
26158,257,8
26159,258,9
26160,259,10
26161,260,1
26162,261,2
26163,262,3
26164,263,4
26165,264,5
26166,265,6
26167,266,7
26168,267,8
26169,268,9
26170,269,10
26171,270,1
26172,271,2
26173,272,3
26174,273,4
26175,274,5
26176,275,6
26177,276,7
26178,277,8
26179,278,9
26180,279,10
26181,280,1
26182,281,2
26183,282,3
26184,283,4
26185,284,5
26186,285,6
26187,286,7
26188,287,8
26189,288,9
26190,289,10
26191,290,1
26192,291,2
26193,292,3
26194,293,4
26195,294,5
26196,295,6
26197,296,7
26198,297,8
26199,298,9
26200,299,10
26201,300,1
26202,301,2
26203,302,3
26204,303,4
26205,304,5
26206,305,6
26207,306,7
26208,307,8
26209,308,9
26210,309,10
26211,310,1
26212,311,2
26213,312,3
26214,313,4
26215,314,5
26216,315,6
26217,316,7
26218,317,8
26219,318,9
26220,319,10
26221,320,1
26222,321,2
26223,322,3
26224,323,4
26225,324,5
26226,325,6
26227,326,7
26228,327,8
26229,328,9
26230,329,10
26231,330,1
26232,331,2
26233,332,3
26234,333,4
26235,334,5
26236,335,6
26237,336,7
26238,337,8
26239,338,9
26240,339,10
26241,340,1
26242,341,2
26243,342,3
26244,343,4
26245,344,5
26246,345,6
26247,346,7
26248,347,8
26249,348,9
26250,349,10
26251,350,1
26252,351,2
26253,352,3
26254,353,4
26255,354,5
26256,355,6
26257,356,7
26258,357,8
26259,358,9
26260,359,10
26261,360,1
26262,361,2
26263,362,3
26264,363,4
26265,364,5
26266,365,6
26267,366,7
26268,367,8
26269,368,9
26270,369,10
26271,370,1
26272,371,2
26273,372,3
26274,373,4
26275,374,5
26276,375,6
26277,376,7
26278,377,8
26279,378,9
26280,379,10
26281,380,1
26282,381,2
26283,382,3
26284,383,4
26285,384,5
26286,385,6
26287,386,7
26288,387,8
26289,388,9
26290,389,10
26291,390,1
26292,391,2
26293,392,3
26294,393,4
26295,394,5
26296,395,6
26297,396,7
26298,397,8
26299,398,9
26300,399,10
26301,400,1
26302,401,2
26303,402,3
26304,403,4
26305,404,5
26306,405,6
26307,406,7
26308,407,8
26309,408,9
26310,409,10
26311,410,1
26312,411,2
26313,412,3
26314,413,4
26315,414,5
26316,415,6
26317,416,7
26318,417,8
26319,418,9
26320,419,10
26321,420,1
26322,421,2
26323,422,3
26324,423,4
26325,424,5
26326,425,6
26327,426,7
26328,427,8
26329,428,9
26330,429,10
26331,430,1
26332,431,2
26333,432,3
26334,433,4
26335,434,5
26336,435,6
26337,436,7
26338,437,8
26339,438,9
26340,439,10
26341,440,1
26342,441,2
26343,442,3
26344,443,4
26345,444,5
26346,445,6
26347,446,7
26348,447,8
26349,448,9
26350,449,10
26351,450,1
26352,451,2
26353,452,3
26354,453,4
26355,454,5
26356,455,6
26357,456,7
26358,457,8
26359,458,9
26360,459,10
26361,460,1
26362,461,2
26363,462,3
26364,463,4
26365,464,5
26366,465,6
26367,466,7
26368,467,8
26369,468,9
26370,469,10
26371,470,1
26372,471,2
26373,472,3
26374,473,4
26375,474,5
26376,475,6
26377,476,7
26378,477,8
26379,478,9
26380,479,10
26381,480,1
26382,481,2
26383,482,3
26384,483,4
26385,484,5
26386,485,6
26387,486,7
26388,487,8
26389,488,9
26390,489,10
26391,490,1
26392,491,2
26393,492,3
26394,493,4
26395,494,5
26396,495,6
26397,496,7
26398,497,8
26399,498,9
26400,499,10
26401,500,1
26402,501,2
26403,502,3
26404,503,4
26405,504,5
26406,505,6
26407,506,7
26408,507,8
26409,508,9
26410,509,10
26411,510,1
26412,511,2
26413,512,3
26414,513,4
26415,514,5
26416,515,6
26417,516,7
26418,517,8
26419,518,9
26420,519,10
26421,520,1
26422,521,2
26423,522,3
26424,523,4
26425,524,5
26426,525,6
26427,526,7
26428,527,8
26429,528,9
26430,529,10
26431,530,1
26432,531,2
26433,532,3
26434,533,4
26435,534,5
26436,535,6
26437,536,7
26438,537,8
26439,538,9
26440,539,10
26441,540,1
26442,541,2
26443,542,3
26444,543,4
26445,544,5
26446,545,6
26447,546,7
26448,547,8
26449,548,9
26450,549,10
26451,550,1
26452,551,2
26453,552,3
26454,553,4
26455,554,5
26456,555,6
26457,556,7
26458,557,8
26459,558,9
26460,559,10
26461,560,1
26462,561,2
26463,562,3
26464,563,4
26465,564,5
26466,565,6
26467,566,7
26468,567,8
26469,568,9
26470,569,10
26471,570,1
26472,571,2
26473,572,3
26474,573,4
26475,574,5
26476,575,6
26477,576,7
26478,577,8
26479,578,9
26480,579,10
26481,580,1
26482,581,2
26483,582,3
26484,583,4
26485,584,5
26486,585,6
26487,586,7
26488,587,8
26489,588,9
26490,589,10
26491,590,1
26492,591,2
26493,592,3
26494,593,4
26495,594,5
26496,595,6
26497,596,7
26498,597,8
26499,598,9
26500,599,10
26501,600,1
26502,601,2
26503,602,3
26504,603,4
26505,604,5
26506,605,6
26507,606,7
26508,607,8
26509,608,9
26510,609,10
26511,610,1
26512,611,2
26513,612,3
26514,613,4
26515,614,5
26516,615,6
26517,616,7
26518,617,8
26519,618,9
26520,619,10
26521,620,1
26522,621,2
26523,622,3
26524,623,4
26525,624,5
26526,625,6
26527,626,7
26528,627,8
26529,628,9
26530,629,10
26531,630,1
26532,631,2
26533,632,3
26534,633,4
26535,634,5
26536,635,6
26537,636,7
26538,637,8
26539,638,9
26540,639,10
26541,640,1
26542,641,2
26543,642,3
26544,643,4
26545,644,5
26546,645,6
26547,646,7
26548,647,8
26549,648,9
26550,649,10
26551,650,1
26552,651,2
26553,652,3
26554,653,4
26555,654,5
26556,655,6
26557,656,7
26558,657,8
26559,658,9
26560,659,10
26561,660,1
26562,661,2
26563,662,3
26564,663,4
26565,664,5
26566,665,6
26567,666,7
26568,667,8
26569,668,9
26570,669,10
26571,670,1
26572,671,2
26573,672,3
26574,673,4
26575,674,5
26576,675,6
26577,676,7
26578,677,8
26579,678,9
26580,679,10
26581,680,1
26582,681,2
26583,682,3
26584,683,4
26585,684,5
26586,685,6
26587,686,7
26588,687,8
26589,688,9
26590,689,10
26591,690,1
26592,691,2
26593,692,3
26594,693,4
26595,694,5
26596,695,6
26597,696,7
26598,697,8
26599,698,9
26600,699,10
26601,700,1
26602,701,2
26603,702,3
26604,703,4
26605,704,5
26606,705,6
26607,706,7
26608,707,8
26609,708,9
26610,709,10
26611,710,1
26612,711,2
26613,712,3
26614,713,4
26615,714,5
26616,715,6
26617,716,7
26618,717,8
26619,718,9
26620,719,10
26621,720,1
26622,721,2
26623,722,3
26624,723,4
26625,724,5
26626,725,6
26627,726,7
26628,727,8
26629,728,9
26630,729,10
26631,730,1
26632,731,2
26633,732,3
26634,733,4
26635,734,5
26636,735,6
26637,736,7
26638,737,8
26639,738,9
26640,739,10
26641,740,1
26642,741,2
26643,742,3
26644,743,4
26645,744,5
26646,745,6
26647,746,7
26648,747,8
26649,748,9
26650,749,10
26651,750,1
26652,751,2
26653,752,3
26654,753,4
26655,754,5
26656,755,6
26657,756,7
26658,757,8
26659,758,9
26660,759,10
26661,760,1
26662,761,2
26663,762,3
26664,763,4
26665,764,5
26666,765,6
26667,766,7
26668,767,8
26669,768,9
26670,769,10
26671,770,1
26672,771,2
26673,772,3
26674,773,4
26675,774,5
26676,775,6
26677,776,7
26678,777,8
26679,778,9
26680,779,10
26681,780,1
26682,781,2
26683,782,3
26684,783,4
26685,784,5
26686,785,6
26687,786,7
26688,787,8
26689,788,9
26690,789,10
26691,790,1
26692,791,2
26693,792,3
26694,793,4
26695,794,5
26696,795,6
26697,796,7
26698,797,8
26699,798,9
26700,799,10
26701,800,1
26702,801,2
26703,802,3
26704,803,4
26705,804,5
26706,805,6
26707,806,7
26708,807,8
26709,808,9
26710,809,10
26711,810,1
26712,811,2
26713,812,3
26714,813,4
26715,814,5
26716,815,6
26717,816,7
26718,817,8
26719,818,9
26720,819,10
26721,820,1
26722,821,2
26723,822,3
26724,823,4
26725,824,5
26726,825,6
26727,826,7
26728,827,8
26729,828,9
26730,829,10
26731,830,1
26732,831,2
26733,832,3
26734,833,4
26735,834,5
26736,835,6
26737,836,7
26738,837,8
26739,838,9
26740,839,10
26741,840,1
26742,841,2
26743,842,3
26744,843,4
26745,844,5
26746,845,6
26747,846,7
26748,847,8
26749,848,9
26750,849,10
26751,850,1
26752,851,2
26753,852,3
26754,853,4
26755,854,5
26756,855,6
26757,856,7
26758,857,8
26759,858,9
26760,859,10
26761,860,1
26762,861,2
26763,862,3
26764,863,4
26765,864,5
26766,865,6
26767,866,7
26768,867,8
26769,868,9
26770,869,10
26771,870,1
26772,871,2
26773,872,3
26774,873,4
26775,874,5
26776,875,6
26777,876,7
26778,877,8
26779,878,9
26780,879,10
26781,880,1
26782,881,2
26783,882,3
26784,883,4
26785,884,5
26786,885,6
26787,886,7
26788,887,8
26789,888,9
26790,889,10
26791,890,1
26792,891,2
26793,892,3
26794,893,4
26795,894,5
26796,895,6
26797,896,7
26798,897,8
26799,898,9
26800,899,10
26801,900,1
26802,901,2
26803,902,3
26804,903,4
26805,904,5
26806,905,6
26807,906,7
26808,907,8
26809,908,9
26810,909,10
26811,910,1
26812,911,2
26813,912,3
26814,913,4
26815,914,5
26816,915,6
26817,916,7
26818,917,8
26819,918,9
26820,919,10
26821,920,1
26822,921,2
26823,922,3
26824,923,4
26825,924,5
26826,925,6
26827,926,7
26828,927,8
26829,928,9
26830,929,10
26831,930,1
26832,931,2
26833,932,3
26834,933,4
26835,934,5
26836,935,6
26837,936,7
26838,937,8
26839,938,9
26840,939,10
26841,940,1
26842,941,2
26843,942,3
26844,943,4
26845,944,5
26846,945,6
26847,946,7
26848,947,8
26849,948,9
26850,949,10
26851,950,1
26852,951,2
26853,952,3
26854,953,4
26855,954,5
26856,955,6
26857,956,7
26858,957,8
26859,958,9
26860,959,10
26861,960,1
26862,961,2
26863,962,3
26864,963,4
26865,964,5
26866,965,6
26867,966,7
26868,967,8
26869,968,9
26870,969,10
26871,970,1
26872,971,2
26873,972,3
26874,973,4
26875,974,5
26876,975,6
26877,976,7
26878,977,8
26879,978,9
26880,979,10
26881,980,1
26882,981,2
26883,982,3
26884,983,4
26885,984,5
26886,985,6
26887,986,7
26888,987,8
26889,988,9
26890,989,10
26891,990,1
26892,991,2
26893,992,3
26894,993,4
26895,994,5
26896,995,6
26897,996,7
26898,997,8
26899,998,9
26900,999,10
26901,1000,1
26902,1001,2
26903,1002,3
26904,1003,4
26905,1004,5
26906,1005,6
26907,1006,7
26908,1007,8
26909,1008,9
26910,1009,10
26911,1010,1
26912,1011,2
26913,1012,3
26914,1013,4
26915,1014,5
26916,1015,6
26917,1016,7
26918,1017,8
26919,1018,9
26920,1019,10
26921,1020,1
26922,1021,2
26923,1022,3
26924,1023,4
26925,1024,5
26926,1025,6
26927,1026,7
26928,1027,8
26929,1028,9
26930,1029,10
26931,1030,1
26932,1031,2
26933,1032,3
26934,1033,4
26935,1034,5
26936,1035,6
26937,1036,7
26938,1037,8
26939,1038,9
26940,1039,10
26941,1040,1
26942,1041,2
26943,1042,3
26944,1043,4
26945,1044,5
26946,1045,6
26947,1046,7
26948,1047,8
26949,1048,9
26950,1049,10
26951,1050,1
26952,1051,2
26953,1052,3
26954,1053,4
26955,1054,5
26956,1055,6
26957,1056,7
26958,1057,8
26959,1058,9
26960,1059,10
26961,1060,1
26962,1061,2
26963,1062,3
26964,1063,4
26965,1064,5
26966,1065,6
26967,1066,7
26968,1067,8
26969,1068,9
26970,1069,10
26971,1070,1
26972,1071,2
26973,1072,3
26974,1073,4
26975,1074,5
26976,1075,6
26977,1076,7
26978,1077,8
26979,1078,9
26980,1079,10
26981,1080,1
26982,1081,2
26983,1082,3
26984,1083,4
26985,1084,5
26986,1085,6
26987,1086,7
26988,1087,8
26989,1088,9
